id,category,template,prompt,city,slot_name,slot_value,standard_id,standard_name,standard_basis,selection_basis,post_collection_filter
NES091,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做消费者洞察研究的公司,,企业服务,消费者洞察研究,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES092,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做商业尽职调查的公司,,企业服务,商业尽职调查,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES093,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做企业信用评级的公司,,企业服务,企业信用评级,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES094,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做招聘外包服务的公司,,企业服务,招聘外包服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES095,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做劳务派遣服务的公司,,企业服务,劳务派遣服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES096,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做灵活用工服务的公司,,企业服务,灵活用工服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES097,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做薪酬外包服务的公司,,企业服务,薪酬外包服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES098,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做员工福利平台的公司,,企业服务,员工福利平台,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES099,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做行政外包服务的公司,,企业服务,行政外包服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES100,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做客服外包服务的公司,,企业服务,客服外包服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES101,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做呼叫中心外包的公司,,企业服务,呼叫中心外包,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES102,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做采购外包服务的公司,,企业服务,采购外包服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES103,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做档案外包服务的公司,,企业服务,档案外包服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES104,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做印章管理服务的公司,,企业服务,印章管理服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES105,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做商旅管理服务的公司,,企业服务,商旅管理服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES106,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做供应链数字化咨询的公司,,企业服务,供应链数字化咨询,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES107,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做生产数字化咨询的公司,,企业服务,生产数字化咨询,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES108,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做营销数字化咨询的公司,,企业服务,营销数字化咨询,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES109,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做企业出海咨询的公司,,企业服务,企业出海咨询,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES110,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做跨境支付服务的公司,,企业服务,跨境支付服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES111,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做采购招标代理的公司,,企业服务,采购招标代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES112,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做企业并购咨询的公司,,企业服务,企业并购咨询,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES113,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做可持续发展咨询的公司,,企业服务,可持续发展咨询,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,企业经营服务规模大；供应商专业度和品牌背书影响采购,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
NES114,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做检验检测服务的公司,,企业服务,检验检测服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,资质和专业能力要求高；企业采购前通常会比较服务商,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
