id,category,template,prompt,city,slot_name,slot_value,standard_id,standard_name,standard_basis,post_collection_filter
NES152,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做认证咨询服务的公司,,企业服务,认证咨询服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES153,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做质量体系认证服务的公司,,企业服务,质量体系认证服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES154,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做环境检测服务的公司,,企业服务,环境检测服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES155,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做职业卫生检测的公司,,企业服务,职业卫生检测,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES156,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做安全评价服务的公司,,企业服务,安全评价服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES157,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做工程咨询的公司,,企业服务,工程咨询,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES158,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做工程造价咨询的公司,,企业服务,工程造价咨询,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES159,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做工程监理服务的公司,,企业服务,工程监理服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES160,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做建筑设计服务的公司,,企业服务,建筑设计服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES161,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做工业设计服务的公司,,企业服务,工业设计服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES162,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做产品设计服务的公司,,企业服务,产品设计服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES163,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做结构设计服务的公司,,企业服务,结构设计服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES164,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做实验室建设服务的公司,,企业服务,实验室建设服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES165,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做研发外包服务的公司,,企业服务,研发外包服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES166,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做技术转移服务的公司,,企业服务,技术转移服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES167,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做科技成果评价的公司,,企业服务,科技成果评价,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES168,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做标准化咨询服务的公司,,企业服务,标准化咨询服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES169,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做专精特新申报服务的公司,,企业服务,专精特新申报服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES170,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做高新技术企业申报的公司,,企业服务,高新技术企业申报,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES171,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做政府项目申报的公司,,企业服务,政府项目申报,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES172,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做碳核查服务的公司,,企业服务,碳核查服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES173,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做节能评估服务的公司,,企业服务,节能评估服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES174,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做知识产权贯标服务的公司,,企业服务,知识产权贯标服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES175,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做信息安全咨询的公司,,企业服务,信息安全咨询,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES176,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做数据资产评估的公司,,企业服务,数据资产评估,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES177,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做地理信息服务的公司,,企业服务,地理信息服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES178,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做测绘服务的公司,,企业服务,测绘服务,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES179,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做供应链规划咨询的公司,,企业服务,供应链规划咨询,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
NES180,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做第三方物流服务的公司,,企业服务,第三方物流服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,采集后剔除英文流和视频流；题面不添加排除词
NES181,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做冷链物流服务的公司,,企业服务,冷链物流服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,采集后剔除英文流和视频流；题面不添加排除词
NES182,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做仓储托管服务的公司,,企业服务,仓储托管服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,采集后剔除英文流和视频流；题面不添加排除词
NES183,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做跨境物流服务的公司,,企业服务,跨境物流服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,采集后剔除英文流和视频流；题面不添加排除词
NES184,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做环保治理服务的公司,,企业服务,环保治理服务,GB/T 4754-2017,国民经济行业分类,N 水利、环境和公共设施管理业,采集后剔除英文流和视频流；题面不添加排除词
NES185,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做污水处理服务的公司,,企业服务,污水处理服务,GB/T 4754-2017,国民经济行业分类,N 水利、环境和公共设施管理业,采集后剔除英文流和视频流；题面不添加排除词
NES186,非本地企业服务,给我推荐五个国内做{{企业服务}}的公司,给我推荐五个国内做固废处理服务的公司,,企业服务,固废处理服务,GB/T 4754-2017,国民经济行业分类,N 水利、环境和公共设施管理业,采集后剔除英文流和视频流；题面不添加排除词
